Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/12/21,07:02,Thursday,SHEPPARD WEST STATION,MUSC,0,0,S,YU,5766
2017/12/21,07:28,Thursday,MCCOWAN STATION,ERPR,5,10,S,SRT,3010
2017/12/21,07:50,Thursday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5651
2017/12/21,08:32,Thursday,ROYAL YORK STATION,MUSC,0,0,W,BD,5180
2017/12/21,08:39,Thursday,SHEPPARD STATION,PUMEL,0,0,,YU,0
2017/12/21,08:40,Thursday,YORK MILLS STATION,MUTD,0,0,S,YU,6111
2017/12/21,10:30,Thursday,VAUGHAN MC STATION,SUDP,0,0,,YU,0
2017/12/21,11:36,Thursday,CHRISTIE STATION,MUDD,8,11,W,BD,5178
2017/12/21,11:44,Thursday,EGLINTON STATION,TUNIP,4,7,N,YU,5456
2017/12/21,11:50,Thursday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/21,11:52,Thursday,DUNDAS STATION,MUPAA,0,0,N,YU,5981
2017/12/21,12:23,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5279
2017/12/21,12:24,Thursday,OLD MILL STATION,PUMO,0,0,,BD,0
2017/12/21,12:43,Thursday,BAY STATION,MUIS,0,0,,BD,0
2017/12/21,13:11,Thursday,GLENCAIRN STATION,TUSC,0,0,S,YU,5456
2017/12/21,13:45,Thursday,EGLINTON STATION,MUIS,0,0,,YU,0
2017/12/21,13:50,Thursday,COXWELL STATION,TUSC,0,0,W,BD,5341
2017/12/21,13:51,Thursday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2017/12/21,13:53,Thursday,SUMMERHILL STATION,MUNCA,0,0,,YU,0
2017/12/21,14:17,Thursday,ISLINGTON STATION,TUSC,0,0,W,BD,5241
2017/12/21,15:00,Thursday,BLOOR DANFORTH SUBWAY,TUST,0,0,,BD,0
2017/12/21,15:00,Thursday,YUS/BD/SHEPPARD SUBWAY,TUST,0,0,,YU,0
2017/12/21,15:03,Thursday,OLD MILL STATION,PUMST,0,0,E,BD,0
2017/12/21,15:23,Thursday,QUEEN STATION,PUMEL,0,0,N,YU,0
2017/12/21,15:37,Thursday,SHEPPARD STATION,PUSNT,0,0,S,YU,5696
2017/12/21,15:51,Thursday,OSSINGTON STATION,MUSC,0,0,W,BD,5036
2017/12/21,15:54,Thursday,WOODBINE STATION,MUSC,0,0,W,BD,5352
2017/12/21,16:18,Thursday,KENNEDY SRT STATION,MRUIR,0,0,,SRT,0
2017/12/21,16:31,Thursday,EGLINTON WEST STATION,SUDP,10,12,S,YU,5846
2017/12/21,16:31,Thursday,VAUGHAN MC STATION,PUMST,0,0,,YU,0
2017/12/21,16:38,Thursday,VICTORIA PARK STATION,MUPR1,85,87,E,BD,5261
2017/12/21,16:55,Thursday,DON MILLS STATION,PUMST,0,0,,SHP,0
2017/12/21,16:55,Thursday,WILSON STATION,TUNOA,3,6,N,YU,5946
2017/12/21,17:00,Thursday,EGLINTON STATION,SUAP,0,0,S,YU,6001
2017/12/21,17:05,Thursday,ST PATRICK STATION,TUSC,0,0,S,YU,5866
2017/12/21,17:16,Thursday,WILSON STATION,TUNOA,3,6,S,YU,5461
2017/12/21,17:30,Thursday,WOODBINE STATION,MUIE,0,0,,BD,0
2017/12/21,17:54,Thursday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5631
2017/12/21,18:04,Thursday,HIGH PARK STATION,MUIS,0,0,E,BD,0
2017/12/21,18:14,Thursday,LAWRENCE EAST STATION,ERDO,0,4,N,SRT,0
2017/12/21,18:16,Thursday,VAUGHAN MC STATION,MUCL,3,6,N,YU,5451
2017/12/21,18:50,Thursday,BAY STATION,SUDP,0,0,E,BD,5006
2017/12/21,18:56,Thursday,QUEEN'S PARK STATION,SUDP,6,8,N,YU,5676
2017/12/21,19:01,Thursday,ST PATRICK STATION,TUSC,0,0,S,YU,5411
2017/12/21,19:06,Thursday,DAVISVILLE STATION,SUDP,0,0,N,YU,5436
2017/12/21,19:43,Thursday,EGLINTON STATION,SUAE,0,0,,YU,0
2017/12/21,20:25,Thursday,FINCH STATION,MUSAN,3,7,S,YU,5576
2017/12/21,20:27,Thursday,GLENCAIRN STATION,MUSC,3,6,S,YU,5466
2017/12/21,21:52,Thursday,RUNNYMEDE STATION,MUSC,0,0,W,BD,5022
2017/12/21,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/21,22:09,Thursday,YONGE SHP STATION,MUPAA,0,0,W,SHP,6151
2017/12/21,22:45,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/12/21,23:15,Thursday,HIGH PARK STATION,SUROB,0,0,,BD,0
2017/12/21,23:41,Thursday,KENNEDY SRT STATION,MRUI,0,0,N,SRT,0
2017/12/21,23:54,Thursday,CHRISTIE STATION,SUDP,0,0,W,BD,5336
2017/12/21,23:55,Thursday,SHEPPARD WEST STATION,SUDP,4,9,N,YU,5926
2017/12/22,01:46,Friday,KENNEDY BD STATION,EUBK,0,0,W,BD,5214
2017/12/22,01:49,Friday,ROYAL YORK STATION,TUSC,0,0,E,BD,5289
2017/12/22,02:00,Friday,SCARBOROUGH RAPID TRAN,TRST,0,0,,SRT,3012
2017/12/22,03:00,Friday,YUS/BD/SHEPPARD SUBWAY,TUST,0,0,,YU/BD,0
2017/12/22,05:42,Friday,KIPLING STATION,MUSC,0,0,E,BD,5010
2017/12/22,05:50,Friday,VAUGHAN MC STATION,SUBT,18,22,N,YU,6031
2017/12/22,05:53,Friday,ST GEORGE YUS STATION,MUNOA,3,6,S,YU,0
2017/12/22,06:03,Friday,MCCOWAN STATION,MRTO,5,10,S,SRT,3018
2017/12/22,06:51,Friday,SUMMERHILL STATION,SUO,9,13,N,YU,5686
2017/12/22,07:02,Friday,FINCH STATION,MUSC,0,0,S,YU,5766
2017/12/22,07:25,Friday,GREENWOOD STATION,EUSC,0,0,E,BD,5332
2017/12/22,07:45,Friday,KIPLING STATION,MUSC,0,0,W,BD,5194
2017/12/22,08:05,Friday,SCARB CTR STATION,MRWEA,5,10,N,SRT,3007
2017/12/22,08:32,Friday,KIPLING STATION,EUSC,0,0,E,BD,5332
2017/12/22,08:52,Friday,SHEPPARD STATION,TUSC,0,0,N,YU,5091
2017/12/22,08:58,Friday,OLD MILL STATION,MUSC,0,0,E,BD,5015
2017/12/22,09:26,Friday,WELLESLEY STATION,PUMEL,0,0,,YU,0
2017/12/22,09:32,Friday,CHRISTIE STATION,EUDO,0,0,W,BD,5336
2017/12/22,09:58,Friday,BATHURST STATION,TUSC,0,0,E,BD,5312
2017/12/22,09:59,Friday,LAWRENCE EAST STATION,ERDO,11,16,N,SRT,3011
2017/12/22,10:04,Friday,LAWRENCE STATION,EUDO,5,8,S,YU,5636
2017/12/22,10:27,Friday,KING STATION,SUUT,0,0,N,YU,6046
2017/12/22,10:37,Friday,SPADINA BD STATION,MUIS,0,0,E,BD,5321
2017/12/22,10:40,Friday,YORKDALE STATION,MUPAA,0,0,N,YU,5836
2017/12/22,10:48,Friday,BAY STATION,EUNT,7,10,E,BD,5332
2017/12/22,11:00,Friday,KENNEDY BD STATION,TUSUP,6,9,W,BD,5255
2017/12/22,11:08,Friday,WARDEN STATION,TUSC,0,0,W,BD,5286
2017/12/22,11:32,Friday,ELLESMERE STATION,MRWEA,4,9,S,SRT,3012
2017/12/22,12:14,Friday,EGLINTON STATION,PUTIJ,0,0,S,YU,5916
2017/12/22,12:20,Friday,SHEPPARD WEST STATION,MUATC,4,7,N,YU,5981
2017/12/22,13:21,Friday,SHEPPARD WEST STATION,PUSO,12,15,S,YU,5386
2017/12/22,14:20,Friday,FINCH STATION,MUCL,3,6,N,YU,5991
2017/12/22,14:25,Friday,COLLEGE STATION,MUPAA,3,6,S,YU,6111
2017/12/22,14:33,Friday,FINCH STATION,TUSC,0,0,N,YU,5831
2017/12/22,14:41,Friday,WILSON STATION,MUPAA,9,12,N,YU,5541
2017/12/22,15:00,Friday,SHEPPARD WEST STATION,TUO,9,12,N,YU,5601
2017/12/22,15:03,Friday,EGLINTON WEST STATION,SUDP,7,10,S,YU,5881
2017/12/22,15:10,Friday,LAWRENCE WEST STATION,SUO,7,10,S,YU,6046
2017/12/22,15:20,Friday,WILSON YARD,TUNOA,3,5,,YU,6001
2017/12/22,15:54,Friday,FINCH WEST STATION,MUIS,0,0,,YU,0
2017/12/22,16:16,Friday,OLD MILL STATION,TUSC,0,0,E,BD,5034
2017/12/22,16:24,Friday,WILSON STATION,TUNOA,3,6,N,YU,5946
2017/12/22,16:34,Friday,SHEPPARD WEST STATION,TUO,3,5,N,YU,5691
2017/12/22,16:41,Friday,OSSINGTON STATION,SUUT,5,8,W,BD,5091
2017/12/22,16:55,Friday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2017/12/22,17:01,Friday,YONGE BD STATION,MUNCA,0,0,,BD,0
2017/12/22,17:13,Friday,OSSINGTON STATION,MUIS,0,0,,BD,0
2017/12/22,17:51,Friday,ROYAL YORK STATION,MUDD,5,8,E,BD,5289
2017/12/22,18:09,Friday,COXWELL STATION,EUBK,0,0,W,BD,5248
2017/12/22,18:14,Friday,WILSON STATION,MUSC,0,0,S,YU,5416
2017/12/22,18:15,Friday,RUNNYMEDE STATION,SUAE,0,0,,BD,0
2017/12/22,18:35,Friday,ST CLAIR STATION,MUNCA,0,0,,YU,0
2017/12/22,18:55,Friday,KIPLING STATION,MUIS,0,0,,BD,0
2017/12/22,19:01,Friday,KEELE STATION,PUMST,0,0,,BD,0
2017/12/22,19:01,Friday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5169
2017/12/22,19:16,Friday,ST GEORGE BD STATION,MUDD,3,6,W,BD,5006
2017/12/22,19:29,Friday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5111
2017/12/22,19:50,Friday,YORKDALE STATION,MUPAA,0,0,N,YU,5586
2017/12/22,20:04,Friday,ST GEORGE BD STATION,EUNT,6,9,E,BD,5050
2017/12/22,20:20,Friday,SHEPPARD STATION,MUPAA,0,0,S,YU,5621
2017/12/22,21:01,Friday,ST GEORGE BD STATION,MUDD,5,8,W,BD,5368
2017/12/22,21:04,Friday,DUNDAS WEST STATION,PUMEL,0,0,,BD,0
2017/12/22,21:07,Friday,QUEEN STATION,MUPAA,0,0,S,YU,5651
2017/12/22,21:08,Friday,KEELE STATION,MUPAA,0,0,E,BD,5137
2017/12/22,21:30,Friday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017/12/22,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/22,22:37,Friday,QUEEN'S PARK STATION,PUMEL,0,0,,YU,0
2017/12/22,22:41,Friday,FINCH WEST STATION,SUDP,5,10,S,YU,5956
2017/12/22,23:01,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/12/22,23:09,Friday,BATHURST STATION,SUBT,34,38,W,BD,5156
2017/12/23,00:07,Saturday,COLLEGE STATION,MUIR,7,12,S,YU,5616
2017/12/23,00:28,Saturday,ST PATRICK STATION,MUIRS,0,0,N,YU,0
2017/12/23,00:40,Saturday,GREENWOOD STATION,TUSC,0,0,W,BD,5274
2017/12/23,00:43,Saturday,KIPLING STATION,MUSC,0,0,E,BD,5220
2017/12/23,02:00,Saturday,BLOOR DANFORTH SUBWAY,TUST,0,0,,BD,0
2017/12/23,02:00,Saturday,MCCOWAN STATION,TRST,0,0,B,SRT,3016
2017/12/23,02:13,Saturday,FINCH STATION,PUMEL,0,0,,YU,0
2017/12/23,06:17,Saturday,OLD MILL STATION,MUSC,3,8,E,BD,5015
2017/12/23,06:52,Saturday,KENNEDY BD STATION,MUSC,0,0,W,BD,5225
2017/12/23,07:38,Saturday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2017/12/23,07:54,Saturday,EGLINTON WEST STATION,TUSC,0,0,S,YU,5666
2017/12/23,07:55,Saturday,LAWRENCE EAST STATION,ERDO,3,9,N,SRT,3015
2017/12/23,07:55,Saturday,ST GEORGE BD STATION,MUI,12,16,W,BD,5358
2017/12/23,08:56,Saturday,OLD MILL STATION,MUSC,0,0,E,BD,5255
2017/12/23,09:56,Saturday,KIPLING STATION,MUSC,0,0,W,BD,5358
2017/12/23,10:12,Saturday,KEELE STATION,TUOS,0,0,E,BD,5294
2017/12/23,11:00,Saturday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/23,11:13,Saturday,MAIN STREET STATION,MUPAA,0,0,W,BD,5225
2017/12/23,11:20,Saturday,OSSINGTON STATION,TUO,3,7,E,BD,5294
2017/12/23,11:29,Saturday,OLD MILL STATION,MUSC,0,0,E,BD,5015
2017/12/23,11:40,Saturday,KIPLING STATION,MUSC,0,0,W,BD,5358
2017/12/23,11:46,Saturday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/23,11:58,Saturday,PAPE STATION,SUDP,0,0,W,BD,5087
2017/12/23,12:17,Saturday,WOODBINE STATION,MUSC,0,0,W,BD,5274
2017/12/23,12:47,Saturday,WILSON STATION,MUIR,0,0,S,YU,5386
2017/12/23,12:48,Saturday,ST CLAIR STATION,MUIS,0,0,S,YU,5941
2017/12/23,13:16,Saturday,JANE STATION,SUCOL,0,0,W,BD,5358
2017/12/23,13:58,Saturday,WILSON STATION,MUSAN,4,8,S,YU,5621
2017/12/23,15:30,Saturday,COLLEGE STATION,MUIS,0,0,,YU,0
2017/12/23,17:09,Saturday,DUFFERIN STATION,MUI,12,16,W,BD,5220
2017/12/23,17:12,Saturday,LAWRENCE STATION,MUPAA,0,0,S,YU,6091
2017/12/23,17:31,Saturday,BLOOR STATION,MUPAA,0,0,S,YU,5136
2017/12/23,17:31,Saturday,OLD MILL STATION,SUDP,5,9,E,BD,5134
2017/12/23,17:44,Saturday,DUNDAS STATION,MUNCA,0,0,,YU,0
2017/12/23,17:50,Saturday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/12/23,18:01,Saturday,OLD MILL STATION,MUSC,0,0,E,BD,5255
2017/12/23,18:32,Saturday,GREENWOOD STATION,TUSC,0,0,W,BD,5276
2017/12/23,19:02,Saturday,LAWRENCE WEST STATION,SUDP,4,9,S,YU,5401
2017/12/23,19:06,Saturday,BLOOR STATION,SUDP,11,15,S,YU,5776
2017/12/23,19:09,Saturday,ST CLAIR WEST STATION,MUIR,5,9,N,YU,5596
2017/12/23,19:30,Saturday,ELLESMERE STATION,MRWEA,4,10,N,SRT,3023
2017/12/23,19:36,Saturday,YONGE BD STATION,SUDP,0,0,W,BD,5122
2017/12/23,19:41,Saturday,WOODBINE STATION,SUDP,16,20,E,BD,5186
2017/12/23,20:17,Saturday,OLD MILL STATION,MUSC,0,0,E,BD,5015
2017/12/23,20:18,Saturday,MCCOWAN STATION,MRO,20,26,S,SRT,3007
2017/12/23,20:48,Saturday,DUNDAS STATION,MUPAA,3,7,N,YU,5486
2017/12/23,20:57,Saturday,KIPLING STATION,MUSC,0,0,E,BD,5371
2017/12/23,20:58,Saturday,GREENWOOD STATION,TUSC,0,0,W,BD,5087
2017/12/23,21:14,Saturday,WARDEN STATION,MUPAA,3,7,E,BD,5159
2017/12/23,21:24,Saturday,MCCOWAN STATION,TRO,7,14,,SRT,0
2017/12/23,21:44,Saturday,EGLINTON STATION,MUIRS,0,0,,YU,0
2017/12/23,21:44,Saturday,UNION STATION,MUIRS,0,0,,YU,0
2017/12/23,21:49,Saturday,BLOOR STATION,MUPAA,4,9,N,YU,5956
2017/12/23,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/23,22:09,Saturday,OLD MILL STATION,MUSC,0,0,E,BD,5015
2017/12/23,23:01,Saturday,SHEPPARD WEST STATION,MUATC,5,10,N,YU,5996
2017/12/23,23:50,Saturday,LANSDOWNE STATION,SUAP,0,0,,BD,0
2017/12/24,00:00,Sunday,SPADINA YUS STATION,TUSC,0,0,S,YU,5916
2017/12/24,00:25,Sunday,LAWRENCE STATION,MUSC,0,0,S,YU,5896
2017/12/24,00:33,Sunday,MAIN STREET STATION,MUSC,0,0,W,BD,5321
2017/12/24,08:01,Sunday,KIPLING STATION,TUSC,0,0,E,BD,5220
2017/12/24,08:04,Sunday,GREENWOOD YARD,PUSNT,0,0,W,BD,5096
2017/12/24,08:10,Sunday,KENNEDY BD STATION,TUSC,0,0,W,BD,5321
2017/12/24,08:55,Sunday,FINCH STATION,MUSC,0,0,S,YU,5486
2017/12/24,10:25,Sunday,EGLINTON STATION,MUPAA,0,0,S,YU,5691
2017/12/24,10:47,Sunday,JANE STATION,TUSC,0,0,W,BD,5219
2017/12/24,11:20,Sunday,VAUGHAN MC STATION,MUTO,4,9,S,YU,5741
2017/12/24,11:40,Sunday,LEAVING YONGE-SHEPPARD,TUSC,0,0,E,SHP,6166
2017/12/24,11:44,Sunday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5096
2017/12/24,11:45,Sunday,FINCH STATION,PUMEL,0,0,,YU,0
2017/12/24,11:49,Sunday,KIPLING STATION,MUI,0,0,E,BD,5100
2017/12/24,12:57,Sunday,BLOOR STATION,MUIS,0,0,S,YU,0
2017/12/24,13:12,Sunday,WARDEN STATION,EUSC,0,0,W,BD,5096
2017/12/24,13:16,Sunday,FINCH STATION,MUSC,0,0,S,YU,6056
2017/12/24,13:34,Sunday,ST GEORGE BD STATION,EUSC,0,0,W,BD,5096
2017/12/24,13:47,Sunday,KEELE STATION,EUSC,0,0,W,BD,5096
2017/12/24,14:15,Sunday,BROADVIEW STATION,MUPAA,0,0,E,BD,5371
2017/12/24,14:40,Sunday,SCARBOROUGH RAPID TRAN,MRO,0,0,S,SRT,3005
2017/12/24,14:44,Sunday,YONGE UNIVERSITY LINE,MUO,0,0,N,YU,6046
2017/12/24,14:51,Sunday,BLOOR DANFORTH SUBWAY,MUO,0,0,W,BD,5089
2017/12/24,14:55,Sunday,BATHURST STATION,MUIR,0,0,W,BD,5169
2017/12/24,15:13,Sunday,FINCH WEST STATION,PUMEL,0,0,,YU,0
2017/12/24,15:29,Sunday,BATHURST STATION,SUDP,0,0,W,BD,5006
2017/12/24,15:45,Sunday,EGLINTON STATION,TUNIP,12,16,N,YU,5656
2017/12/24,15:56,Sunday,LAWRENCE STATION,SUDP,0,0,N,YU,6106
2017/12/24,16:04,Sunday,WARDEN STATION,SUO,0,0,W,BD,5257
2017/12/24,17:45,Sunday,KENNEDY BD STATION,MUNCA,0,0,,BD,0
2017/12/24,18:43,Sunday,ST GEORGE YUS STATION,MUPLB,23,28,S,YU,5921
2017/12/24,18:45,Sunday,ST GEORGE BD STATION,MUPLB,4,9,W,BD,5266
2017/12/24,19:22,Sunday,ST CLAIR WEST STATION,SUDP,15,20,S,YU,5646
2017/12/24,19:32,Sunday,MAIN STREET STATION,MUSC,0,0,W,BD,5255
2017/12/24,19:59,Sunday,DUNDAS WEST STATION,PUTDN,30,34,E,BD,5289
2017/12/24,19:59,Sunday,KENNEDY SRT STATION,MRWEA,11,15,N,SRT,3001
2017/12/24,20:15,Sunday,BLOOR STATION,SUDP,6,11,N,YU,5821
2017/12/24,20:38,Sunday,FINCH STATION,EUBO,5,10,S,YU,6011
2017/12/24,21:15,Sunday,DON MILLS STATION,TUSC,0,0,E,SHP,6156
2017/12/24,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/24,22:03,Sunday,BAY STATION,MUI,17,21,W,BD,5251
2017/12/24,22:29,Sunday,MAIN STREET STATION,TUOS,0,0,W,BD,5006
2017/12/24,22:30,Sunday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/12/24,22:55,Sunday,MAIN STREET STATION,TUOS,0,0,E,BD,5140
2017/12/24,23:23,Sunday,VAUGHAN MC STATION,MUO,0,0,,YU,0
2017/12/24,23:33,Sunday,DAVISVILLE STATION,SUDP,12,17,S,YU,5566
2017/12/24,23:40,Sunday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2017/12/25,00:01,Monday,OSSINGTON STATION,TUMVS,0,0,E,BD,5291
2017/12/25,01:14,Monday,WARDEN STATION,MUIS,0,0,,BD,0
2017/12/25,01:40,Monday,DAVISVILLE STATION,PUSTS,0,0,S,YU,5581
2017/12/25,02:00,Monday,BLOOR DANFORTH SUBWAY,TUST,0,0,,BD,0
2017/12/25,02:00,Monday,YUS/BD/SHEPPARD SUBWAY,TUST,0,0,,YU,0
2017/12/25,02:04,Monday,KEELE YARD,PUSIS,0,0,E,BD,5100
2017/12/25,03:42,Monday,SCARBOROUGH RAPID TRAN,MRO,0,0,,SRT,0
2017/12/25,08:15,Monday,FINCH STATION,MUSC,0,0,S,YU,6126
2017/12/25,08:30,Monday,KENNEDY BD STATION,MUSAN,4,8,W,BD,5219
2017/12/25,09:11,Monday,VICTORIA PARK STATION,TUSC,0,0,E,BD,5100
2017/12/25,09:13,Monday,MAIN STREET STATION,TUOS,0,0,W,BD,5089
2017/12/25,09:38,Monday,WARDEN STATION,MUSC,0,0,W,BD,5312
2017/12/25,09:42,Monday,GREENWOOD STATION,EUNT,4,8,W,BD,2574
2017/12/25,09:43,Monday,FINCH STATION,MUSC,0,0,S,YU,5626
2017/12/25,09:45,Monday,GLENCAIRN STATION,MUIS,0,0,,YU,0
2017/12/25,09:46,Monday,MAIN STREET STATION,MUSC,0,0,W,BD,5039
2017/12/25,09:50,Monday,WARDEN STATION,PUSIS,3,7,E,BD,5352
2017/12/25,10:01,Monday,SHEPPARD WEST STATION,MUI,0,0,S,YU,5751
2017/12/25,10:17,Monday,MAIN STREET STATION,TUOS,3,7,W,BD,5140
2017/12/25,10:25,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/25,10:46,Monday,DAVISVILLE STATION,PUSIS,3,8,N,YU,6091
2017/12/25,10:53,Monday,CHESTER STATION,TUSC,0,0,E,BD,5046
2017/12/25,11:07,Monday,WILSON STATION,TUOS,0,0,S,YU,5861
2017/12/25,11:28,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5312
2017/12/25,11:47,Monday,KENNEDY BD STATION,TUSC,0,0,W,BD,5128
2017/12/25,11:47,Monday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5361
2017/12/25,11:54,Monday,VICTORIA PARK STATION,PUSIS,0,0,W,BD,5128
2017/12/25,14:22,Monday,COXWELL STATION,PUMEL,0,0,,BD,0
2017/12/25,14:36,Monday,WOODBINE STATION,EUAL,3,7,W,BD,5089
2017/12/25,15:01,Monday,VICTORIA PARK STATION,TUOS,3,7,W,BD,5312
2017/12/25,16:34,Monday,MIDLAND STATION,MRWEA,0,0,S,SRT,3004
2017/12/25,16:41,Monday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2017/12/25,16:58,Monday,YORK UNIVERSITY STATIO,SUUT,17,21,N,YU,5645
2017/12/25,17:22,Monday,KENNEDY BD STATION,MUNCA,0,0,,BD,0
2017/12/25,17:27,Monday,LAWRENCE EAST STATION,TRNCA,0,0,,SRT,0
2017/12/25,17:43,Monday,YONGE BD STATION,MUIS,0,0,,BD,0
2017/12/25,18:58,Monday,MCCOWAN STATION,MRWEA,0,0,S,SRT,3020
2017/12/25,19:51,Monday,KIPLING STATION,MUIS,5,9,E,BD,5061
2017/12/25,21:50,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/12/25,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/25,22:14,Monday,MAIN STREET STATION,MUSC,0,0,W,BD,5169
2017/12/25,23:03,Monday,DAVISVILLE STATION,PUSIS,5,10,N,YU,5561
2017/12/25,23:04,Monday,BESSARION STATION,PUOPO,7,12,E,SHP,6156
2017/12/25,23:44,Monday,LANSDOWNE STATION,SUUT,12,16,E,BD,5061
2017/12/26,00:53,Tuesday,WILSON STATION,MUI,5,10,N,YU,5831
2017/12/26,01:18,Tuesday,KENNEDY SRT STATION,MRWEA,3,8,N,SRT,3019
2017/12/26,01:46,Tuesday,PAPE STATION,MUSC,0,0,E,BD,5314
2017/12/26,02:00,Tuesday,KEELE YARD,PUSIS,0,0,E,BD,5022
2017/12/26,05:35,Tuesday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0
2017/12/26,05:40,Tuesday,QUEEN'S PARK STATION,MUNCA,0,0,,YU,0
2017/12/26,05:53,Tuesday,SHEPPARD WEST STATION,MUCL,5,0,N,YU,5996
2017/12/26,06:04,Tuesday,LAWRENCE STATION,TUO,4,8,N,YU,5856
2017/12/26,06:14,Tuesday,MAIN STREET STATION,PUSTC,0,0,W,BD,5000
2017/12/26,06:32,Tuesday,VICTORIA PARK STATION,TUOS,0,0,W,BD,5089
2017/12/26,07:06,Tuesday,UNION STATION,EUBK,5,10,N,YU,5916
2017/12/26,08:22,Tuesday,KIPLING STATION,PUSIS,0,0,E,BD,5122
2017/12/26,08:49,Tuesday,DAVISVILLE STATION,PUTIS,4,9,N,YU,5621
2017/12/26,09:09,Tuesday,GREENWOOD STATION,TUDOE,17,21,W,BD,5352
2017/12/26,09:23,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5321
2017/12/26,09:47,Tuesday,BAYVIEW STATION,TUSC,0,0,E,SHP,6141
2017/12/26,10:34,Tuesday,DUPONT STATION,TUSC,0,0,S,YU,5666
2017/12/26,10:37,Tuesday,DOWNSVIEW PARK STATION,MUIS,0,0,,YU,0
2017/12/26,11:04,Tuesday,ST PATRICK STATION,PUSO,0,0,S,YU,5611
2017/12/26,11:14,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/26,11:23,Tuesday,BAYVIEW STATION,TUSC,0,0,E,SHP,6161
2017/12/26,12:07,Tuesday,WOODBINE STATION,MUIS,0,0,E,BD,0
2017/12/26,12:50,Tuesday,SCARB CTR STATION,MRTO,5,10,S,SRT,3024
2017/12/26,13:26,Tuesday,DUNDAS STATION,MUIR,5,9,N,YU,5821
2017/12/26,13:39,Tuesday,KEELE STATION,TUSC,0,0,W,BD,5092
2017/12/26,14:07,Tuesday,FINCH WEST STATION,TUO,7,11,N,YU,5721
2017/12/26,14:11,Tuesday,OLD MILL STATION,TUOS,3,7,W,BD,5005
2017/12/26,14:14,Tuesday,ISLINGTON STATION,MUSC,0,0,E,BD,5257
2017/12/26,15:31,Tuesday,KENNEDY BD STATION,MUNCA,0,0,,BD,0
2017/12/26,15:45,Tuesday,EGLINTON STATION,TUNIP,4,8,N,YU,5941
2017/12/26,16:12,Tuesday,ISLINGTON STATION,MUSC,0,0,E,BD,5299
2017/12/26,17:10,Tuesday,DAVISVILLE STATION,PUSIS,0,0,N,YU,5416
2017/12/26,17:14,Tuesday,BLOOR STATION,MUIR,3,7,N,YU,6046
2017/12/26,17:33,Tuesday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,5106
2017/12/26,17:39,Tuesday,DONLANDS STATION,PUMEL,0,0,,BD,0
2017/12/26,18:15,Tuesday,GLENCAIRN STATION,TUOS,0,0,N,YU,5746
2017/12/26,18:47,Tuesday,KENNEDY SRT STATION,PRSW,47,52,S,SRT,6004
2017/12/26,19:41,Tuesday,YORKDALE STATION,SUEAS,7,12,N,YU,5581
2017/12/26,19:54,Tuesday,EGLINTON WEST STATION,TUOS,0,0,S,YU,6026
2017/12/26,21:04,Tuesday,VAUGHAN MC STATION,TUCC,5,10,N,YU,5626
2017/12/26,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/26,22:08,Tuesday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD LINE,0
